metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698549.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	4	3	-25.75	98.72	58.75	2	1	
4698546.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	8	4	-25.75	93.28	62.62	4	1	
4698560.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	10	7	-24.70	93.32	60.80	4	1	
4698553.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	9	6	-19.00	97.36	47.89	3	1	
4698569.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	9	5	-27.33	95.53	62.78	5	1	
4698577.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	24	9	-22.42	94.37	55.79	7	1	
4698581.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	8	5	-23.50	98.45	54.62	4	1	
4698545.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	5	3	-22.20	97.40	52.60	2	1	
4698579.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	4	4	-27.75	99.67	63.00	1	1	
4698551.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	13	6	-14.44	94.65	40.67	3	1	
4698558.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	1	1	-25.00	82.09	67.00	1	1	
4698547.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	5	3	-20.60	99.07	51.20	3	1	
4698578.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnK	14	2	-27.33	95.33	63.11	5	1	
4698556.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	2	1	-5.50	90.91	29.00	2	1	
4698541.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	4	3	-30.25	94.91	70.00	2	1	
4698576.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	4	1	-25.50	90.88	63.00	2	1	
4698548.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	16	5	-18.67	88.28	52.75	6	2	
4698582.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	14	8	-18.36	92.46	51.43	5	2	
4698543.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	3	2	-11.67	94.44	38.67	3	2	
4698563.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	12	10	-26.08	96.47	61.92	3	2	
4698575.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	12	6	-21.33	91.67	56.08	5	2	
4698570.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	5	2	-14.40	89.35	44.60	4	1	
4698567.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	3	2	-25.33	93.14	62.67	3	2	
4698549.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	6	6	-17.00	98.92	45.50	2	2	
4698546.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	7	2	-25.71	88.92	66.72	5	2	
4698572.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	7	2	-14.29	88.40	45.57	5	1	
4698573.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	10	5	-21.50	91.16	56.80	5	2	
4698560.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	8	4	-20.50	91.52	56.25	4	2	
4698553.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	7	2	-10.71	89.64	36.86	6	2	
4698569.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	6	4	-16.33	94.70	45.50	4	2	
4698577.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	11	2	-18.00	85.60	54.55	6	1	
4698581.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	11	10	-29.00	97.81	65.91	3	2	
4698574.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	7	3	-21.86	94.16	56.43	5	2	
4698579.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	6	4	-27.33	93.56	66.17	3	2	
4698580.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	2	2	-22.50	98.61	54.50	2	2	
4698551.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	8	5	-21.12	93.25	55.25	4	2	
4698571.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	2	1	-23.50	94.44	58.00	2	1	
4698558.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	2	2	-15.00	97.53	41.00	2	2	
4698547.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	3	3	-30.00	98.96	68.00	1	1	
4698578.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Phosphonates transport ATP-binding protein PhnL	8	3	-20.88	90.88	55.88	5	2	
4698541.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	2	2	-27.50	98.31	63.50	1	1	
4698576.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	4	2	-18.50	75.03	58.00	3	1	
4698548.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	6	3	-17.50	77.54	56.50	5	2	
4698582.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	15	6	-15.36	82.23	50.09	6	2	
4698543.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	3	1	-13.00	76.88	48.67	3	1	
4698563.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	6	6	-22.67	96.36	53.67	2	2	
4698575.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	9	9	-25.55	96.42	59.00	2	2	
4698570.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	1	1	-12.00	97.14	35.00	1	1	
4698567.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	3	2	-26.33	89.33	61.33	2	1	
4698542.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	8	4	-15.14	83.34	47.29	5	2	
4698549.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	10	9	-29.90	94.31	65.90	3	2	
4698546.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	9	3	-12.44	78.02	41.33	6	2	
4698572.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	4	1	-13.75	71.14	54.25	4	1	
4698573.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	10	8	-21.40	91.87	53.30	4	2	
4698560.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	13	7	-17.85	85.01	52.31	4	2	
4698553.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	10	6	-18.80	84.52	54.20	5	2	
4698569.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	14	7	-15.38	85.13	44.46	7	2	
4698577.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	15	6	-10.00	80.85	36.79	7	2	
4698581.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	8	8	-28.38	96.88	61.88	2	2	
4698574.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	4	3	-25.00	89.24	58.50	3	2	
4698545.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	1	1	-26.00	96.61	59.00	1	1	
4698579.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	5	4	-26.20	93.49	62.80	3	2	
4698551.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	5	2	-9.33	80.41	38.00	4	1	
4698558.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	3	1	-14.00	77.13	45.33	3	1	
4698547.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	7	7	-32.14	98.25	67.29	2	2	
4698544.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	5	2	-13.40	83.77	44.60	3	1	
4698578.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Protein RcsF	10	3	-21.14	84.53	57.72	6	2	
4698541.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	4	3	-16.25	93.60	45.50	2	1	
4698576.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	4	2	-16.25	80.20	49.25	2	1	
4698548.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	5	4	-17.00	95.12	45.00	2	1	
4698582.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	10	7	-16.80	90.24	50.30	2	1	
4698562.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	1	1	-5.00	61.54	39.00	1	1	
4698543.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	3	2	-29.33	89.56	70.33	2	1	
4698563.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	4	4	-25.50	100.00	58.00	1	1	
4698575.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	3	3	-18.40	81.27	57.40	3	2	
4698570.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	1	1	-24.00	100.00	54.00	1	1	
4698568.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	2	1	-19.00	89.18	50.50	2	1	
4698542.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	3	3	-19.33	100.00	47.33	1	1	
4698549.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	4	4	-27.75	98.79	62.75	2	2	
4698546.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	6	3	-18.33	82.01	56.33	4	1	
4698573.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	8	4	-21.12	82.91	61.38	5	2	
4698560.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	5	4	-26.80	95.70	62.00	3	2	
4698553.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	6	6	-9.33	91.39	36.17	1	1	
4698569.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	5	3	-21.50	92.08	56.00	2	1	
4698577.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	9	5	-14.67	88.74	45.11	4	2	
4698581.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	4	4	-31.50	99.32	68.75	2	2	
4698574.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	3	3	-36.00	99.53	75.33	2	2	
4698545.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	3	1	-19.33	77.35	64.33	3	1	
4698579.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	5	4	-14.40	95.06	41.40	2	1	
4698551.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	6	5	-15.83	96.76	42.83	2	1	
4698554.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	1	1	-5.00	61.54	39.00	1	1	
4698547.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	4	4	-21.75	100.00	51.50	1	1	
4698544.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	4	3	-21.75	80.28	66.50	3	2	
4698578.3	Phosphorus Metabolism	-	Alkylphosphonate utilization	Transcriptional regulator PhnF	5	2	-10.75	87.13	36.50	3	1	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	31	1	-24.90	90.11	61.06	9	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	21	2	-23.29	89.64	58.72	6	1	
4698576.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	64	1	-25.26	92.86	60.66	11	1	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	282	6	-21.47	94.87	52.78	29	2	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	319	6	-21.36	94.93	52.85	35	2	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	57	1	-21.16	83.82	57.84	16	1	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	79	9	-21.75	91.12	55.30	13	2	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	78	5	-24.57	94.17	58.77	10	2	
4698568.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	21	1	-16.90	74.98	55.85	14	1	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	77	3	-21.79	85.86	57.93	17	1	
4698565.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	24	1	-16.79	87.84	47.67	10	1	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	100	1	-19.72	94.63	50.57	14	1	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	85	6	-26.68	92.59	62.77	13	1	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	243	6	-20.53	93.73	51.93	26	1	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	168	7	-20.42	96.65	50.25	16	1	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	194	8	-21.00	96.97	51.20	16	2	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	284	3	-20.32	94.88	50.79	25	1	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	69	8	-25.66	89.91	62.56	11	2	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	91	2	-19.16	93.63	49.21	20	1	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	28	3	-22.23	80.70	61.54	13	1	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	25	2	-23.17	91.95	58.21	6	1	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	215	2	-18.19	93.99	47.56	24	1	
4698547.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	70	2	-21.08	83.23	58.44	17	1	
4698544.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	52	2	-19.48	82.88	55.70	15	1	
4698578.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	207	3	-22.41	91.57	56.38	20	1	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	23	1	-29.96	96.39	65.52	5	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	26	4	-24.65	94.97	58.12	6	1	
4698576.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	48	1	-30.39	94.03	67.50	8	1	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	189	9	-21.77	95.27	52.89	18	2	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	209	10	-23.29	94.70	55.60	19	2	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	25	5	-23.00	88.28	58.73	11	2	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	56	9	-28.75	97.22	62.47	7	2	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	82	11	-30.99	96.49	67.35	8	2	
4698570.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	51	3	-22.25	93.72	53.96	9	1	
4698568.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	3	1	-16.33	87.82	49.67	3	1	
4698542.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	54	3	-20.64	92.14	52.27	15	2	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	78	14	-24.87	93.21	58.90	12	2	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	61	4	-25.57	91.67	61.00	15	2	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	86	9	-30.79	96.21	66.34	11	2	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	169	5	-25.56	94.94	58.86	14	2	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	201	11	-23.94	95.04	56.07	14	2	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	224	11	-24.30	94.87	56.88	12	2	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	155	3	-23.17	95.41	54.65	13	2	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	70	9	-26.33	95.10	59.30	10	2	
4698574.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	61	2	-24.53	93.77	57.68	13	2	
4698545.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	7	1	-16.86	82.15	47.43	5	1	
4698579.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	24	4	-27.71	93.39	64.67	7	1	
4698580.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	26	2	-24.31	95.37	57.08	4	1	
4698551.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	128	2	-21.98	95.18	52.62	14	2	
4698547.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	74	11	-26.34	93.69	60.92	12	2	
4698544.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	12	2	-19.31	85.02	53.31	7	1	
4698578.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	157	3	-23.74	91.20	57.95	16	2	
4698556.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	26	1	-29.44	97.00	64.16	8	1	
4698541.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	17	5	-27.41	99.11	59.82	4	2	
4698576.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	33	4	-30.32	99.54	64.61	5	2	
4698548.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	128	7	-21.50	95.18	52.88	17	1	
4698582.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	146	8	-22.01	95.50	53.61	22	2	
4698562.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	14	1	-23.93	94.31	57.50	7	1	
4698543.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	12	3	-24.58	97.34	56.92	6	1	
4698563.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	38	6	-28.38	95.80	63.17	10	2	
4698575.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	45	5	-28.42	98.72	61.91	6	1	
4698570.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	27	3	-22.43	92.80	55.43	11	2	
4698542.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	58	5	-18.02	94.86	46.72	16	1	
4698549.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	63	7	-25.70	86.06	65.63	16	2	
4698565.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	25	1	-27.22	96.77	60.17	8	1	
4698546.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	65	7	-24.00	95.84	56.46	15	1	
4698572.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	24	4	-28.25	97.26	62.29	5	2	
4698573.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	53	6	-30.23	98.79	64.94	8	2	
4698560.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	126	5	-23.36	95.67	55.21	21	1	
4698553.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	94	8	-23.58	98.03	54.68	13	2	
4698569.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	99	10	-24.92	98.71	56.29	11	2	
4698577.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	106	9	-25.96	96.09	59.65	18	2	
4698581.3	Phosphorus Metabolism	-	High affinity phosphate transporter and control of PHO regulon	Phosphate regulon transcriptional regulatory protein PhoB (SphR)	44	9	-24.95	97.37	57.36	8	2	
