metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698556.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	67	3	-24.41	84.84	63.72	18	2	
4698541.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	59	13	-22.40	91.71	56.70	14	2	
4698576.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	148	10	-26.57	91.63	63.27	23	2	
4698548.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	425	20	-21.03	92.08	53.53	41	2	
4698582.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	554	26	-22.66	92.39	56.34	44	2	
4698562.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	74	3	-23.82	92.89	58.17	19	2	
4698543.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	98	6	-22.43	79.66	63.53	23	2	
4698563.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	120	17	-23.49	93.59	57.40	20	2	
4698575.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	141	10	-24.36	92.38	59.14	20	2	
4698570.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	137	6	-19.38	91.60	50.23	34	2	
4698568.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	42	2	-16.09	80.40	51.12	16	1	
4698567.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	26	1	-20.92	90.20	53.85	8	1	
4698542.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	150	7	-18.83	93.56	48.84	27	2	
4698549.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	145	19	-24.61	87.10	62.42	23	2	
4698565.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	69	3	-18.61	85.01	52.41	20	2	
4698546.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	182	15	-21.50	92.37	54.39	30	2	
4698572.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	121	6	-25.37	91.86	61.59	22	2	
4698573.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	162	14	-25.27	92.12	61.42	17	2	
4698560.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	456	8	-24.16	94.08	58.00	36	2	
4698553.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	326	17	-21.84	94.36	53.93	26	2	
4698569.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	249	25	-22.98	94.24	55.95	22	2	
4698577.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	459	19	-20.56	93.05	52.27	46	2	
4698581.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	139	26	-25.46	92.14	61.74	24	2	
4698574.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	147	9	-21.71	91.69	54.99	28	2	
4698545.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	45	3	-21.79	80.90	61.60	16	1	
4698579.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	78	14	-24.16	91.92	59.48	15	2	
4698580.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	62	1	-24.75	90.34	60.69	12	1	
4698551.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	350	4	-21.81	93.72	53.94	29	2	
4698554.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	72	4	-20.31	92.79	51.65	17	2	
4698571.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	28	2	-23.71	92.41	58.32	10	2	
4698547.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	136	21	-23.52	89.05	59.50	22	2	
4698544.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	67	5	-18.52	81.76	53.50	20	2	
4698578.3	Nitrogen Metabolism	-	Ammonia assimilation	Ammonium transporter	525	9	-23.77	91.77	58.55	48	2	
4698556.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	67	5	-27.05	87.61	65.49	14	1	
4698541.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	53	11	-25.17	91.64	59.02	11	1	
4698576.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	147	6	-29.14	91.02	67.22	15	1	
4698548.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	494	13	-21.75	94.89	52.74	33	1	
4698582.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	543	16	-22.09	94.50	53.47	38	1	
4698562.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	47	1	-20.50	92.64	51.11	14	1	
4698543.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	127	2	-28.77	84.83	70.68	11	1	
4698563.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	105	16	-28.00	91.51	64.39	13	1	
4698575.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	149	10	-25.66	89.87	61.70	17	1	
4698570.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	132	7	-19.78	95.19	49.16	19	1	
4698542.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	169	10	-18.83	95.62	47.81	19	1	
4698549.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	130	11	-27.06	86.83	66.05	22	1	
4698565.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	60	4	-19.89	87.54	53.42	13	1	
4698546.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	168	11	-21.42	95.14	52.34	21	1	
4698572.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	121	3	-26.57	90.68	63.04	17	1	
4698573.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	145	11	-27.21	90.52	64.37	13	1	
4698560.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	372	9	-22.66	94.71	54.05	28	1	
4698553.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	258	21	-21.99	94.98	52.92	25	1	
4698569.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	267	23	-22.72	94.24	54.82	22	1	
4698577.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	367	10	-20.99	94.95	51.55	29	1	
4698581.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	134	23	-28.10	91.53	64.78	16	1	
4698574.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	145	10	-23.71	94.51	56.05	18	1	
4698579.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	53	10	-26.35	91.06	61.29	10	1	
4698580.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	53	1	-25.49	89.52	61.53	13	1	
4698551.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	280	6	-20.52	94.72	50.41	29	1	
4698554.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	49	2	-21.47	91.19	53.16	15	1	
4698571.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	29	2	-27.67	90.56	65.21	8	1	
4698558.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	37	1	-23.15	91.24	56.52	11	1	
4698547.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	100	7	-24.27	87.59	60.39	20	1	
4698544.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	119	1	-22.16	84.02	59.43	14	1	
4698578.3	Nitrogen Metabolism	-	Ammonia assimilation	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	346	6	-22.93	91.35	56.16	27	1	
4698556.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	205	2	-27.85	89.85	66.24	22	1	
4698541.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	200	25	-27.17	95.26	62.12	21	1	
4698576.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	425	8	-32.19	93.81	71.25	23	1	
4698548.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1088	33	-24.82	93.47	58.72	66	1	
4698582.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1309	47	-26.83	93.26	62.31	66	1	
4698562.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	173	1	-26.84	93.61	62.07	25	1	
4698543.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	257	17	-26.90	86.66	66.75	26	2	
4698563.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	461	34	-28.66	94.54	64.84	23	1	
4698575.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	520	23	-30.22	95.04	67.20	27	1	
4698570.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	214	11	-22.88	92.01	56.08	34	2	
4698568.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	114	2	-23.16	84.48	61.54	18	1	
4698567.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	88	6	-26.48	91.14	63.44	14	1	
4698542.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	193	19	-23.52	94.11	56.18	38	1	
4698549.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	629	37	-27.20	90.28	65.21	47	2	
4698565.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	187	2	-23.00	90.02	57.84	24	1	
4698546.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	313	23	-27.29	93.33	62.81	40	1	
4698572.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	232	9	-29.26	93.83	66.22	21	1	
4698573.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	540	30	-31.41	94.73	69.69	27	2	
4698560.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	948	31	-27.18	94.67	62.11	48	1	
4698553.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	787	55	-27.81	97.12	61.60	38	1	
4698569.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	776	56	-28.57	97.37	62.89	35	2	
4698577.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	931	35	-24.20	93.51	57.72	59	1	
4698581.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	507	34	-30.64	94.72	68.13	26	1	
4698574.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	220	12	-25.68	91.97	61.38	44	1	
4698545.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	111	5	-26.95	84.35	68.56	20	1	
4698579.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	222	24	-27.73	94.80	63.12	23	1	
4698580.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	182	3	-30.62	93.98	68.29	16	1	
4698551.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	793	27	-24.93	95.33	57.72	46	1	
4698554.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	156	2	-24.63	94.10	58.16	25	1	
4698571.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	95	7	-26.54	90.42	64.46	16	1	
4698558.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	120	2	-28.70	93.73	65.19	18	1	
4698547.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	562	28	-25.54	90.91	61.64	40	1	
4698544.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	218	10	-25.43	86.53	64.57	21	1	
4698578.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1239	13	-27.09	93.47	62.77	48	1	
4698556.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	39	3	-30.80	96.13	66.25	12	1	
4698541.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	45	6	-25.26	96.45	57.00	12	1	
4698576.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	77	2	-28.29	96.38	62.59	11	1	
4698548.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	289	13	-22.66	96.98	52.65	37	1	
4698582.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	342	21	-25.80	96.16	58.30	36	1	
4698562.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	34	2	-25.84	94.94	58.32	11	2	
4698543.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	34	5	-33.21	94.17	71.36	9	1	
4698563.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	70	15	-28.60	97.55	61.99	8	1	
4698575.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	116	6	-25.65	96.53	58.17	16	1	
4698570.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	71	2	-23.48	96.38	54.09	20	1	
4698568.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	17	2	-27.77	88.14	65.08	11	1	
4698542.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	100	6	-23.18	95.61	53.88	22	1	
4698549.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	116	17	-26.97	94.86	61.13	16	1	
4698565.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	34	4	-24.81	96.49	56.26	11	1	
4698546.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	131	7	-25.02	95.77	56.87	21	1	
4698572.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	59	2	-28.61	96.79	62.51	9	1	
4698573.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	108	6	-27.48	96.08	61.68	15	1	
4698560.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	302	7	-25.45	95.68	57.88	32	1	
4698553.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	213	16	-24.77	97.43	55.98	30	1	
4698569.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	225	14	-26.40	97.45	58.46	27	1	
4698577.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	281	12	-24.22	96.79	55.11	35	2	
4698581.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	80	19	-31.90	97.47	67.42	8	1	
4698574.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	85	3	-24.56	96.88	55.84	22	1	
4698545.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	23	3	-31.14	89.32	70.48	11	1	
4698579.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	45	5	-26.33	96.35	59.07	11	1	
4698580.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	47	2	-28.38	96.90	62.02	10	2	
4698551.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	238	4	-24.00	95.73	55.14	27	1	
4698554.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	28	1	-26.33	95.10	58.81	10	1	
4698558.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	46	2	-27.41	97.11	60.36	10	2	
4698547.3	Nitrogen Metabolism	-	Ammonia assimilation	Glutamine synthetase type I (EC 6.3.1.2)	101	14	-26.85	95.39	60.52	11	2	
