metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698541.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	57	6	-24.40	85.04	60.37	9	2	
4698576.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	118	4	-26.03	84.62	63.09	13	2	
4698548.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	327	11	-21.99	84.72	56.32	18	2	
4698582.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	358	12	-23.40	84.88	58.79	14	2	
4698543.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	22	5	-26.00	85.07	62.61	5	2	
4698563.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	134	16	-27.77	87.02	64.92	8	2	
4698575.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	148	4	-25.59	84.83	62.46	10	1	
4698570.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	94	7	-22.67	85.26	57.44	13	2	
4698567.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	19	2	-25.45	83.39	63.50	4	1	
4698542.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	64	5	-24.76	86.37	60.79	5	2	
4698549.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	160	13	-26.72	86.92	63.01	10	2	
4698565.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	48	1	-25.25	86.57	60.00	5	1	
4698546.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	75	8	-23.54	86.14	58.15	8	1	
4698572.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	93	4	-24.48	85.81	59.83	9	1	
4698573.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	157	5	-26.18	84.85	63.95	11	1	
4698560.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	320	9	-22.89	86.26	56.99	15	2	
4698553.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	249	17	-22.97	85.92	57.16	15	2	
4698569.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	261	18	-23.25	85.37	58.14	14	2	
4698577.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	317	8	-23.18	84.97	58.33	18	2	
4698581.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	154	21	-27.16	86.66	63.98	9	2	
4698574.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	89	7	-24.09	86.64	59.16	8	2	
4698545.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	2	2	-32.00	99.40	65.00	2	2	
4698579.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	58	6	-25.79	85.61	62.02	7	2	
4698580.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	58	2	-25.54	85.87	61.38	5	1	
4698551.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	226	5	-22.88	86.08	56.99	10	1	
4698554.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	58	1	-21.66	84.88	55.02	9	1	
4698571.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	22	3	-26.96	84.02	66.54	5	2	
4698558.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	47	2	-23.17	86.07	57.94	4	1	
4698547.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	139	11	-26.22	86.13	62.13	11	2	
4698544.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	19	5	-20.95	82.93	56.05	6	2	
4698578.3	Sulfur Metabolism	-	Galactosylceramide and Sulfatide metabolism	Beta-galactosidase (EC 3.2.1.23)	308	3	-23.15	84.61	58.61	15	1	
4698541.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	4	4	-22.50	99.69	52.00	2	2	
4698576.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	1	1	-39.00	100.00	82.00	1	1	
4698548.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	5	5	-19.80	98.98	46.80	2	2	
4698582.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	8	8	-19.25	97.87	46.25	2	2	
4698563.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	7	7	-20.14	99.46	46.14	2	2	
4698575.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	6	6	-21.50	100.00	50.83	2	2	
4698570.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	2	2	-19.00	100.00	48.00	2	2	
4698542.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	2	2	-18.00	100.00	44.50	1	1	
4698549.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	3	3	-16.33	100.00	41.33	1	1	
4698546.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	1	1	-41.00	100.00	83.00	1	1	
4698572.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	1	1	-12.00	100.00	33.00	1	1	
4698573.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	6	6	-30.00	100.00	64.17	2	2	
4698560.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	2	2	-16.00	100.00	40.50	1	1	
4698553.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	5	5	-19.60	99.15	46.60	1	1	
4698569.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	4	4	-16.50	98.65	40.75	2	2	
4698577.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	1	1	-14.00	100.00	40.00	1	1	
4698581.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	7	7	-22.14	100.00	49.29	2	2	
4698574.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	4	4	-18.50	100.00	43.25	2	2	
4698579.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	5	5	-28.00	100.00	58.80	2	2	
4698551.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	1	1	-12.00	100.00	35.00	1	1	
4698547.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	7	7	-19.71	100.00	46.14	2	2	
4698578.3	Sulfur Metabolism	-	Release of Dimethyl Sulfide (DMS) from Dimethylsulfoniopropionate (DMSP)	Dimethylsulfoniopropionate (DSMP) lyase DddL	1	1	-28.00	100.00	58.00	1	1	
4698548.3	Sulfur Metabolism	-	Sulfur oxidation	Lipocalin-related protein and Bos/Can/Equ allergen	21	1	-10.60	75.95	41.70	9	1	
4698582.3	Sulfur Metabolism	-	Sulfur oxidation	Lipocalin-related protein and Bos/Can/Equ allergen	42	2	-12.31	73.36	46.83	11	1	
4698542.3	Sulfur Metabolism	-	Sulfur oxidation	Lipocalin-related protein and Bos/Can/Equ allergen	28	2	-14.04	77.64	49.42	10	1	
4698546.3	Sulfur Metabolism	-	Sulfur oxidation	Lipocalin-related protein and Bos/Can/Equ allergen	31	1	-13.40	75.09	48.64	11	1	
4698573.3	Sulfur Metabolism	-	Sulfur oxidation	Lipocalin-related protein and Bos/Can/Equ allergen	15	1	-13.60	74.63	49.47	7	1	
4698580.3	Sulfur Metabolism	-	Sulfur oxidation	Lipocalin-related protein and Bos/Can/Equ allergen	9	1	-13.00	76.14	47.72	5	1	
4698556.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	4	1	-14.00	75.90	49.67	3	1	
4698541.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	3	3	-26.00	97.46	56.33	1	1	
4698576.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	2	2	-21.00	100.00	50.00	2	2	
4698548.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	7	3	-15.14	84.44	43.14	2	1	
4698582.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	9	3	-16.86	80.19	49.72	3	1	
4698563.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	5	4	-21.40	91.49	52.20	3	2	
4698575.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	2	2	-41.00	100.00	77.00	1	1	
4698570.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	5	3	-15.80	86.01	44.60	3	1	
4698567.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	1	1	-25.00	100.00	51.00	1	1	
4698542.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	6	2	-13.00	82.52	39.80	3	1	
4698549.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	4	4	-11.00	98.13	33.50	2	2	
4698565.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	1	1	-27.00	98.25	57.00	1	1	
4698546.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	7	1	-8.67	73.65	35.83	4	1	
4698572.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	1	1	-38.00	100.00	74.00	1	1	
4698573.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	4	4	-33.50	99.47	67.25	1	1	
4698560.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	3	2	-15.67	90.70	44.00	3	2	
4698553.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	6	5	-12.17	93.60	36.17	3	2	
4698569.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	5	5	-21.20	97.81	50.80	2	2	
4698577.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	5	3	-9.60	91.54	31.80	4	2	
4698581.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	5	5	-13.60	97.93	37.40	2	2	
4698574.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	4	2	-23.50	82.46	58.50	3	1	
4698579.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	2	2	-23.00	95.94	54.00	2	2	
4698551.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	2	2	-7.00	100.00	28.50	2	2	
4698547.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	3	3	-17.00	99.28	43.00	2	2	
4698578.3	Sulfur Metabolism	-	Sulfur oxidation	Regulatory protein SoxS	2	2	-21.50	96.16	50.50	1	1	
4698548.3	Sulfur Metabolism	-	Sulfur oxidation	SoxH protein, homolog	10	1	-11.22	74.86	43.56	7	1	
4698543.3	Sulfur Metabolism	-	Sulfur oxidation	SoxH protein, homolog	7	1	-14.00	75.10	46.43	5	1	
4698560.3	Sulfur Metabolism	-	Sulfur oxidation	SoxH protein, homolog	17	1	-16.06	82.14	47.24	7	1	
4698577.3	Sulfur Metabolism	-	Sulfur oxidation	SoxH protein, homolog	22	1	-16.68	76.67	51.86	9	1	
4698545.3	Sulfur Metabolism	-	Sulfur oxidation	SoxH protein, homolog	2	1	-26.50	80.35	68.50	2	1	
4698551.3	Sulfur Metabolism	-	Sulfur oxidation	SoxH protein, homolog	13	1	-13.46	82.99	41.92	7	1	
4698544.3	Sulfur Metabolism	-	Sulfur oxidation	SoxH protein, homolog	6	1	-16.40	72.92	55.20	4	1	
4698568.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfide dehydrogenase [flavocytochrome C] flavoprotein chain precursor (EC 1.8.2.-)	1	1	-10.00	91.18	34.00	1	1	
4698565.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfide dehydrogenase [flavocytochrome C] flavoprotein chain precursor (EC 1.8.2.-)	5	1	-11.75	86.45	37.00	4	1	
4698546.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfide dehydrogenase [flavocytochrome C] flavoprotein chain precursor (EC 1.8.2.-)	9	1	-18.71	84.98	50.00	4	1	
4698560.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfide dehydrogenase [flavocytochrome C] flavoprotein chain precursor (EC 1.8.2.-)	12	2	-11.43	82.95	38.14	5	1	
4698545.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfide dehydrogenase [flavocytochrome C] flavoprotein chain precursor (EC 1.8.2.-)	4	1	-11.33	80.73	39.00	3	1	
4698551.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfide dehydrogenase [flavocytochrome C] flavoprotein chain precursor (EC 1.8.2.-)	6	1	-11.00	85.59	36.60	4	1	
4698556.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	13	1	-15.55	75.91	51.78	8	1	
4698541.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	6	4	-22.33	89.95	56.67	4	2	
4698576.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	5	1	-25.20	82.78	67.00	4	1	
4698548.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	34	8	-14.73	78.60	48.69	10	2	
4698582.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	40	11	-17.41	80.20	52.88	12	2	
4698543.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	13	2	-18.75	76.38	58.25	7	2	
4698563.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	12	10	-16.75	87.77	46.83	5	3	
4698575.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	9	2	-19.00	78.80	55.75	3	1	
4698570.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	9	2	-13.71	81.31	45.00	6	2	
4698568.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	1	1	-8.00	62.79	43.00	1	1	
4698567.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	3	1	-16.67	84.41	46.33	3	1	
4698542.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	18	5	-18.46	84.76	51.85	7	2	
4698549.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	5	5	-31.80	95.79	69.00	1	1	
4698546.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	21	8	-18.81	88.08	51.50	5	1	
4698572.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	6	3	-20.33	84.59	55.50	4	1	
4698573.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	11	2	-19.78	78.84	59.22	5	1	
4698560.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	13	3	-18.55	80.70	54.89	6	1	
4698553.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	21	9	-16.38	82.77	49.44	6	2	
4698569.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	33	12	-19.08	82.89	55.50	11	2	
4698577.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	40	8	-14.97	79.14	47.67	11	2	
4698581.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	17	10	-17.08	91.11	45.08	3	1	
4698574.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	6	3	-17.67	87.15	50.67	5	2	
4698579.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	6	4	-24.33	90.94	59.33	3	1	
4698580.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	6	1	-17.75	80.74	51.50	4	1	
4698551.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	6	2	-11.25	86.08	38.50	2	1	
4698571.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	2	1	-16.50	82.25	46.50	2	1	
4698547.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	3	3	-15.00	97.74	38.67	1	1	
4698578.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfite dehydrogenase cytochrome subunit SoxD	14	4	-15.78	86.11	43.33	7	2	
4698556.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	11	1	-31.00	89.95	69.67	6	1	
4698541.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	5	4	-27.20	98.35	57.80	3	2	
4698576.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	10	5	-28.00	88.22	66.00	6	2	
4698548.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	33	6	-19.96	86.19	52.44	11	2	
4698582.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	46	7	-21.00	86.83	53.53	12	2	
4698562.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	5	2	-17.80	90.35	46.00	4	2	
4698543.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	9	6	-36.33	94.20	76.11	4	2	
4698563.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	15	13	-25.53	96.78	57.13	4	2	
4698575.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	7	6	-25.00	95.79	55.72	3	2	
4698570.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	4	3	-17.00	92.57	44.25	3	2	
4698542.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	13	7	-16.85	90.56	45.54	6	2	
4698549.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	15	8	-25.90	94.05	58.90	4	2	
4698565.3	Sulfur Metabolism	-	Sulfur oxidation	Sulfur oxidation molybdopterin C protein	7	2	-24.00	91.95	55.60	4	1	
