metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698560.3	Secondary Metabolism	Biosynthesis of phenylpropanoids	Salicylic acid biosynthesis1	S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase	47	47	-18.43	90.98	48.85	1	1	
4698572.3	Secondary Metabolism	Biosynthesis of phenylpropanoids	Salicylic acid biosynthesis1	S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase	6	6	-19.50	92.30	49.67	1	1	
4698570.3	Secondary Metabolism	Biosynthesis of phenylpropanoids	Salicylic acid biosynthesis1	S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase	19	19	-17.74	91.73	47.37	1	1	
4698544.3	Secondary Metabolism	Biosynthesis of phenylpropanoids	Salicylic acid biosynthesis1	S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase	5	5	-19.80	90.80	50.40	1	1	
4698556.3	Secondary Metabolism	Biosynthesis of phenylpropanoids	Salicylic acid biosynthesis1	S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase	1	1	-10.00	91.18	34.00	1	1	
4698553.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	188	86	-22.07	96.21	53.59	13	4	
4698543.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	56	8	-25.29	87.84	64.33	14	2	
4698578.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	210	56	-24.42	92.94	59.50	19	3	
4698545.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	31	8	-25.23	88.01	63.38	9	2	
4698577.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	235	125	-21.83	95.57	53.80	20	4	
4698580.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	36	12	-26.11	92.29	63.29	11	3	
4698554.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	30	10	-22.43	95.87	54.00	7	2	
4698581.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	81	9	-28.64	93.87	66.49	13	2	
4698575.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	70	13	-25.74	92.71	61.98	13	3	
4698546.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	123	68	-20.48	95.59	50.95	15	3	
4698571.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	19	4	-24.76	91.13	61.82	10	3	
4698558.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	34	6	-24.32	92.97	59.74	8	2	
4698567.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	22	4	-22.67	90.59	58.50	10	3	
4698569.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	195	80	-23.10	96.42	55.12	14	3	
4698582.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	370	216	-21.98	95.38	53.77	23	4	
4698574.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	93	43	-22.88	95.65	55.07	15	3	
4698563.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	68	10	-26.72	94.91	62.48	13	3	
4698568.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	31	6	-21.05	81.79	60.81	10	3	
4698551.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	185	81	-23.38	95.46	56.03	17	3	
4698548.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	286	159	-22.09	95.68	53.73	20	3	
4698573.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	76	15	-25.41	93.05	60.67	11	3	
4698542.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	98	61	-19.98	96.54	49.65	12	3	
4698576.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	81	22	-25.75	92.98	62.03	15	2	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	82	11	-29.18	90.92	69.17	12	3	
4698562.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	36	8	-24.78	94.50	59.03	8	2	
4698560.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	244	101	-22.90	95.17	55.52	19	3	
4698565.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	40	3	-21.56	87.73	56.47	13	2	
4698572.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	93	29	-23.67	93.09	57.88	16	3	
4698570.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	91	47	-21.27	96.78	52.03	12	3	
4698544.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	63	8	-21.84	86.18	59.40	11	2	
4698547.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	60	5	-23.52	89.75	59.05	12	3	
4698556.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	38	3	-24.66	88.34	62.62	11	2	
4698553.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	152	14	-22.96	88.61	61.07	11	1	
4698543.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	16	1	-22.31	78.91	64.31	7	1	
4698578.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	222	9	-23.53	86.16	62.91	14	1	
4698545.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	11	3	-19.36	79.63	57.00	6	1	
4698577.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	206	33	-22.34	88.89	59.09	14	1	
4698580.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	30	1	-24.13	89.56	61.87	5	1	
4698575.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	65	2	-26.66	87.23	68.20	8	1	
4698546.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	61	24	-19.79	91.03	52.45	9	1	
4698571.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	6	1	-26.50	93.36	63.50	3	1	
4698558.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	24	1	-21.29	90.59	56.58	4	1	
4698567.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	5	1	-17.60	95.19	45.40	4	1	
4698569.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	166	18	-23.17	89.38	61.23	10	1	
4698582.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	195	35	-23.24	88.87	60.47	18	1	
4698574.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	57	7	-24.74	86.41	64.83	11	1	
4698563.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	74	1	-25.03	86.41	65.70	7	1	
4698568.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	8	3	-16.14	83.21	44.86	4	1	
4698551.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	120	17	-22.83	88.95	59.95	12	1	
4698548.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	172	30	-22.01	89.18	57.78	14	1	
4698573.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	70	5	-25.60	86.99	66.83	8	1	
4698542.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	52	20	-19.74	91.70	52.04	7	1	
4698576.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	61	6	-24.76	87.06	64.85	10	1	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	61	1	-26.20	86.04	68.53	7	1	
4698562.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	20	1	-26.25	88.19	68.05	3	1	
4698560.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	160	26	-22.97	88.91	60.43	13	1	
4698565.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	26	1	-22.27	85.32	61.19	7	1	
4698572.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	44	5	-24.07	89.34	61.14	6	1	
4698570.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	55	9	-19.73	87.40	54.33	8	1	
4698544.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	12	1	-19.85	80.52	58.54	6	1	
4698556.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	28	4	-27.04	86.50	69.14	8	1	
4698553.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	91	23	-17.20	93.73	47.80	10	1	
4698543.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	49	3	-21.98	84.17	60.49	14	1	
4698578.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	121	12	-20.29	89.87	55.19	15	1	
4698541.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	25	1	-21.08	89.81	55.96	9	1	
4698577.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	142	38	-21.60	91.73	56.62	18	2	
4698554.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	16	2	-21.00	91.73	55.44	5	1	
4698581.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	42	3	-24.07	92.74	60.60	5	1	
4698575.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	68	6	-22.22	90.02	58.22	13	1	
4698546.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	59	23	-20.98	94.02	54.41	8	1	
4698569.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	106	23	-20.70	94.12	53.98	11	1	
4698582.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	180	48	-22.88	91.75	59.37	22	2	
4698574.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	41	11	-20.10	94.54	53.00	6	1	
4698563.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	44	4	-24.68	92.95	61.64	4	1	
4698551.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	89	20	-19.44	91.82	52.39	14	1	
4698548.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	154	44	-20.68	92.39	55.03	22	2	
4698573.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	72	5	-25.73	90.03	64.71	16	1	
4698542.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	60	26	-17.94	91.92	49.66	11	2	
4698576.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	39	5	-29.54	89.54	72.86	10	1	
4698549.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	47	3	-25.51	88.03	66.41	8	1	
4698562.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	22	3	-21.64	93.09	56.64	4	1	
4698560.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	134	25	-21.85	92.24	56.70	17	1	
4698572.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	30	5	-22.31	89.74	58.24	9	1	
4698570.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	41	10	-19.27	92.13	52.76	9	1	
4698547.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase alpha chain (EC 4.2.1.20)	45	2	-22.70	87.77	60.58	8	1	
4698553.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	273	32	-27.11	98.37	60.20	24	3	
4698543.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	87	3	-28.15	91.78	65.72	11	1	
4698578.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	366	23	-24.11	95.33	56.83	28	2	
4698545.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	42	3	-28.42	91.98	65.36	13	1	
4698577.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	373	65	-24.16	97.10	55.92	31	4	
4698580.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	75	4	-29.55	97.37	64.91	10	1	
4698554.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	37	3	-26.41	96.44	59.92	10	2	
4698581.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	157	2	-31.83	97.07	68.75	14	1	
4698575.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	162	6	-27.11	96.08	61.43	19	2	
4698546.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	125	30	-24.21	97.47	55.19	17	4	
4698571.3	Secondary Metabolism	Plant Hormones	Auxin biosynthesis	Tryptophan synthase beta chain (EC 4.2.1.20)	29	5	-26.13	95.11	60.30	8	1	
