metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698556.3	Sulfur Metabolism	-	Sulfur oxidation	Cytochrome c-type biogenesis protein CcdA (DsbD analog)	5	2	-14.20	92.46	42.60	2	1	
4698553.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	88	32	-22.24	97.11	51.62	14	4	
4698543.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	115	6	-25.08	87.93	60.78	19	3	
4698578.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	184	18	-23.36	93.40	55.05	32	4	
4698545.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	54	2	-27.74	87.76	65.64	16	2	
4698577.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	167	59	-20.26	95.01	49.32	32	5	
4698580.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	25	2	-24.21	90.74	57.71	12	2	
4698554.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	19	3	-22.68	93.66	54.16	9	2	
4698581.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	69	4	-25.14	93.12	58.48	17	3	
4698575.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	97	8	-24.66	92.78	57.80	23	3	
4698546.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	71	29	-22.14	96.56	51.83	14	4	
4698571.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	30	5	-20.81	91.39	52.92	16	3	
4698558.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	23	1	-21.86	91.44	53.91	10	1	
4698567.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	19	4	-19.61	92.88	49.22	11	2	
4698569.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	92	27	-24.21	97.35	54.78	13	4	
4698582.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	227	72	-21.93	93.83	52.88	35	4	
4698574.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	64	26	-21.68	94.47	52.27	23	4	
4698563.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	67	4	-26.32	94.25	60.20	16	3	
4698568.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	43	3	-20.21	83.51	54.48	10	3	
4698551.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	108	35	-20.73	95.61	50.03	18	4	
4698548.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	207	67	-20.51	94.01	50.28	32	4	
4698573.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	88	5	-27.41	93.55	61.68	18	3	
4698542.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	59	25	-20.15	96.45	48.68	14	4	
4698576.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	75	14	-27.69	91.58	63.38	22	4	
4698549.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	91	3	-24.70	87.65	60.03	22	2	
4698562.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	22	4	-24.09	93.42	56.64	11	3	
4698560.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	136	47	-22.38	95.14	53.11	20	4	
4698565.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	48	2	-21.57	89.28	53.98	20	2	
4698572.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	67	11	-23.53	92.57	56.10	21	3	
4698570.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	61	23	-21.00	94.36	50.91	20	4	
4698544.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	107	5	-24.36	85.99	60.47	19	2	
4698547.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	74	3	-25.37	89.01	61.07	22	3	
4698556.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Alkyl hydroperoxide reductase subunit C-like protein	50	2	-27.33	89.61	63.67	17	2	
4698553.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	63	12	-22.39	92.95	54.55	9	1	
4698543.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	21	3	-20.11	84.79	54.21	9	1	
4698578.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	79	10	-22.56	89.67	55.90	12	1	
4698545.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	6	1	-13.14	78.31	46.57	6	1	
4698577.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	59	14	-21.47	92.80	52.35	9	1	
4698554.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	15	2	-19.73	91.38	50.40	6	1	
4698575.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	34	2	-21.79	89.81	55.12	9	1	
4698546.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	37	17	-21.32	92.23	53.27	8	1	
4698571.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	5	1	-32.00	94.96	69.40	4	1	
4698569.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	55	10	-21.96	92.93	53.69	9	1	
4698582.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	98	32	-20.12	90.50	51.91	15	1	
4698574.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	22	9	-18.67	92.46	48.43	5	1	
4698563.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	20	1	-24.20	90.54	57.50	5	1	
4698568.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	10	1	-17.64	78.70	53.09	4	1	
4698551.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	52	9	-16.20	88.64	45.16	15	1	
4698548.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	86	29	-19.69	90.59	50.70	14	1	
4698573.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	35	1	-21.54	90.17	54.03	9	1	
4698542.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	34	18	-20.23	91.89	51.12	7	1	
4698576.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	28	5	-27.90	90.22	64.55	6	1	
4698549.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	34	1	-22.26	86.61	58.21	9	1	
4698562.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	19	3	-18.10	91.41	46.95	7	1	
4698560.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	56	12	-19.31	87.44	52.12	18	1	
4698572.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	21	6	-26.81	93.05	61.48	3	1	
4698570.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	23	9	-16.09	91.13	44.22	7	1	
4698544.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	21	1	-19.70	80.64	56.15	9	1	
4698547.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	38	1	-20.13	87.41	53.48	12	1	
4698556.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	12	1	-26.08	91.37	60.50	4	1	
4698553.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	197	39	-21.96	92.55	54.01	29	2	
4698543.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	202	3	-23.79	85.65	60.87	30	1	
4698578.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	407	18	-23.10	88.73	58.31	44	2	
4698541.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	48	1	-24.22	90.27	59.16	17	1	
4698577.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	275	47	-21.78	92.45	53.74	42	3	
4698554.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	22	1	-21.05	92.94	52.32	10	1	
4698581.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	150	2	-25.88	88.74	63.82	24	1	
4698575.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	155	7	-23.24	90.16	57.87	35	2	
4698546.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	87	19	-22.56	92.54	55.90	20	2	
4698571.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	36	2	-23.74	85.96	61.81	13	1	
4698567.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	28	2	-24.65	84.84	63.81	12	1	
4698569.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	219	34	-21.80	92.44	54.10	33	3	
4698582.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	435	72	-23.12	91.86	56.98	44	3	
4698574.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	99	14	-19.78	90.31	51.76	34	2	
4698563.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	131	2	-25.77	91.01	61.90	24	1	
4698551.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	180	22	-21.10	92.60	52.78	29	2	
4698548.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	423	61	-22.00	90.86	55.30	45	2	
4698573.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	142	6	-23.62	90.55	58.39	34	2	
4698542.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	73	21	-21.35	92.19	53.51	21	2	
4698579.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	57	1	-24.58	90.03	60.16	20	1	
4698576.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	94	5	-26.86	89.41	64.72	23	2	
4698549.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	167	1	-22.41	87.28	58.38	32	1	
4698562.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	27	3	-21.44	92.29	53.11	13	2	
4698560.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	238	33	-22.67	92.89	55.39	34	3	
4698565.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	78	2	-20.49	89.56	53.30	30	2	
4698572.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	81	5	-25.79	90.30	62.31	20	2	
4698570.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	92	11	-18.15	90.20	49.26	29	2	
4698544.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	191	4	-22.75	84.91	59.84	25	1	
4698547.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	161	1	-20.63	87.73	54.98	30	1	
4698556.3	Sulfur Metabolism	-	Thioredoxin-disulfide reductase	Thioredoxin reductase (EC 1.8.1.9)	88	2	-24.42	88.87	60.63	29	1	
4698553.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	188	18	-22.84	94.53	54.67	15	2	
4698543.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	19	3	-27.00	94.06	62.84	7	1	
4698578.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	151	9	-24.66	93.85	58.16	13	1	
4698545.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	5	1	-23.80	84.63	64.60	5	1	
4698577.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	180	37	-24.49	94.32	57.68	14	2	
4698580.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	27	1	-26.04	93.63	60.81	8	1	
4698554.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	39	2	-26.04	93.25	60.75	9	1	
4698581.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	78	1	-29.00	96.55	64.86	6	1	
4698575.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	81	2	-27.57	96.54	61.38	10	1	
4698546.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	65	17	-19.48	93.66	49.38	12	1	
4698558.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	24	2	-24.04	93.32	57.50	7	1	
4698569.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	177	18	-26.76	94.95	61.17	15	2	
4698582.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	242	30	-25.34	94.28	59.04	15	1	
4698574.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	77	11	-25.54	93.76	60.01	9	1	
4698563.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	73	2	-26.52	97.02	59.86	7	1	
4698568.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	7	1	-16.80	87.13	49.40	4	1	
4698551.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	146	20	-23.96	94.98	56.33	7	1	
4698548.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	215	33	-24.09	94.29	56.81	14	2	
4698573.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	93	5	-29.91	96.51	65.08	11	1	
4698542.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	55	14	-19.63	94.76	48.67	12	2	
4698576.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	77	6	-28.22	95.15	63.34	10	1	
4698549.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	75	4	-31.17	96.88	67.52	6	1	
4698562.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	34	2	-25.57	91.41	61.64	10	1	
4698560.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	207	22	-26.05	94.14	60.22	12	2	
4698565.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	25	1	-26.12	94.00	61.60	6	1	
4698572.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	58	3	-29.47	96.83	64.07	7	1	
4698570.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	76	12	-25.35	94.17	58.89	9	2	
4698544.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	22	2	-22.68	94.03	54.55	7	1	
4698547.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	64	3	-28.80	97.45	63.00	6	1	
4698556.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	3'(2'),5'-bisphosphate nucleotidase (EC 3.1.3.7)	27	1	-29.48	95.47	64.89	6	1	
4698553.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	136	25	-24.08	96.52	55.75	19	2	
4698543.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	26	1	-26.83	87.13	66.42	12	1	
4698578.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	168	14	-25.14	94.59	59.09	19	3	
4698541.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	24	1	-23.54	93.70	56.33	9	1	
4698545.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	19	1	-23.55	90.93	58.28	12	1	
4698577.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	164	27	-23.70	94.27	56.95	18	1	
4698580.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	26	1	-26.14	96.14	59.14	10	1	
4698581.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	60	2	-28.83	96.13	63.09	11	1	
4698575.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	62	1	-24.43	92.94	58.41	12	1	
4698546.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Adenylylsulfate kinase (EC 2.7.1.25)	88	24	-21.81	95.86	52.47	19	3	
